Trade_ID,Date,Ticker,Company_Name,Sector,Exchange,Currency,Open,High,Low,Close,Volume,Trade_Type,Trade_Price,Quantity,Trade_Value,MA_7,MA_30,RSI,Trader_ID,Broker,Commission,Net_Value
TRD-116615,"Sep 19, 2022",GOOGL,Alphabet Inc.,Technology,LSE,USD,112.46,115.2,111.8,113.88,1252806.0,Sell,114.49,365.0,41788.85,114.2,112.07,68.38,TRD1056,Fidelity,41.79,41747.06
TRD-113124,"May 09, 2022",MICROSOFT,Microsoft Corporation,,NYSE,USD,559.64,567.95,543.96,551.55,7792757.0,Sell,562.26,442.0,248518.92,546.4,,69.41,TRD1047,Goldman Sachs,248.52,248270.4
TRD-135905,2024-08-30,GOOGL,Alphabet Inc.,Technology,NASDAQ,GBP,101.09,101.29,99.99,100.2,380402.0,Buy,100.76,425.0,42823.0,102.46,101.82,25.95,TRD1079,Schwab,42.82,42780.18
TRD-108021##,2021-10-28,BAC,Bank of America,Financial,LSE,USD,65.87,66.68,63.4,63.46,735054.0,Buy,66.6,,4728.6,63.49,62.49,30.35,TRD1077,Goldman Sachs,4.73,4723.87
TRD-134188,2024-06-27,JNJ,Johnson & Johnson,,NASDAQ,USD,561.5,566.29,560.87,,5960068.0,Buy,565.58,292.0,165149.36,571.62,558.4,35.59,TRD1047,,165.15,164984.21
TRD-119677,2023-01-10,META,Meta Platforms,Technology,TSX,USD,544.95,550.6,538.75,541.6,2413428.0,Buy,548.37,14.0,7677.18,539.06,540.76,27.08,TRD1065,Fidelity,7.68,7669.5
TRD-102954,26 Apr 2021,AAPL,Apple Inc.,Technology,TSX,USD,141.88,142.0,138.56,141.79,14363136.0,Sell,141.3,12.0,1695.6,142.39,137.08,25.78,TRD1030,Vanguard,1.7,1693.9
TRD-103028,04/28/2021,GOOGL,Alphabet Inc.,Technology,LSE,,106.48,107.27,105.78,107.2,1126461.0,Buy,106.09,,41905.55,107.26,104.88,50.04,TRD1035,Fidelity,41.91,41863.64
TRD-117687,10/28/2022,GOOGL,Alphabet Inc.,Technology,TSX,CAD,112.67,112.99,108.12,108.6,6934249.0,Sell,109.63,382.0,41878.66,107.89,,32.15,TRD1055,Robinhood,41.88,41836.78
TRD-125099,07/28/2023,AAPL,Apple Inc.,,TSX,USD,120.85,121.37,119.75,120.24,3480637.0,Buy,121.03,,29894.41,118.84,,29.55,TRD1078,Vanguard,29.89,29864.52
TRD-118772,2022-12-07,XOM,Exxon Mobil,Energy,LSE,,122.28,127.44,121.63,125.76,3228519.0,Sell,124.41,360.0,44787.6,126.47,122.98,54.0,TRD1059,,44.79,44742.81
TRD-125158,2023-07-31,BAC,  Bank of America  ,Financial,TSX,GBP,74.59,78.24,73.79,77.64,6547292.0,Sell,77.85,470.0,36589.5,77.44,74.89,37.84,TRD1032,Fidelity,36.59,36552.91
TRD-134119,"Jun 25, 2024",JNJ,Johnson & Johnson,,NASDAQ,USD,535.36,555.56,531.73,555.26,4444065.0,1,546.05,385.0,210229.25,558.24,550.26,29.55,TRD1074,Fidelity,210.23,210019.02
TRD-128472,2023-11-30,BAC,  Bank of America  ,Financial,NASDAQ,USD,84.65,85.3,84.38,,977362.0,SELL,,397.0,33808.52,85.64,85.56,51.25,TRD1022,Goldman Sachs,33.81,33774.71
TRD-125775,2023/08/23,META,Meta Platforms,Technology,NASDAQ,CAD,627.11,631.81,614.84,621.32,3929266.0,sell,624.57,,14365.11,,629.17,44.3,TRD1057,JP Morgan,14.37,14350.74
TRD-107706,2021-10-18,META,Meta Platforms,Technology,NASDAQ,,301.19,282.66018067785285,291.19,295.65,8285991.0,Sell,293.15,93.0,27262.95,298.84,292.59,50.32,TRD1079,Vanguard,27.26,27235.69
TRD-132087,10-04-2024,BAC,Bank of America,Financial,TSX,USD,100.16,103.18,99.19,102.43,2057397.0,Buy,101.91,321.0,32713.11,102.15,102.98,68.98,TRD1007,Robinhood,32.71,32680.4
TRD-114360,2022-06-24,GOOGL,Alphabet Inc.,Technology,LSE,GBP,97.48,97.66,95.44,95.63,1055395.0,Sell,97.1,323.0,31363.3,94.69,95.97,41.39,TRD1024,Schwab,31.36,31331.94
TRD-108543,2021-11-18,MICROSOFT,Microsoft Corporation,Technology,TSX,,383.86,400.07,382.39,394.49,48875371.0,BUY,387.14,138.0,53425.32,391.38,394.09,44.2,TRD1005,Vanguard,53.43,53371.89
TRD-106395,09/01/2021,Tesla,  Tesla Inc.  , Automotive ,LSE,USD,245.42,246.9,235.73,238.99,,Sell,238.88,379.0,90535.52,,234.41,43.01,TRD1071,JP Morgan,90.54,90444.98
TRD-101712,2021/03/09,JNJ,Johnson & Johnson,,LSE,GBP,144.42,144.91,138.79,139.35,8343546.0,buy,139.32,129.0,17972.28,137.72,140.05,66.66,TRD1033,Robinhood,17.97,17954.31
TRD-103456,13-05-2021,NVDA,NVIDIA Corporation,Technology,TSX,USD,503.18,510.83,497.11,,11735317.0,S,508.86,,171994.68,495.45,,49.83,TRD1035,Fidelity,171.99,171822.69
TRD-135523,2024-08-15,PFE,Pfizer Inc.,Healthcare,LSE,USD,21.0,21.15,20.88,20.89,2020267.0,Buy,20.92,78.0,1631.76,20.86,21.51,33.36,TRD1072,Vanguard,1.63,1630.13
TRD-122334,2023/04/18,NVDA,NVIDIA Corporation,Technology,TSX,GBP,656.07,661.66,636.6,640.56,3833788.0,S,636.85,236.0,150296.6,641.63,638.89,62.28,TRD1029,Goldman Sachs,150.3,150146.3
TRD-126084,2023-09-04,PFE,Pfizer Inc.,,NASDAQ,CAD,18.4,18.55,18.39,18.52,39907404.0,Sell,18.54,129.0,2391.66,,19.02,45.96,TRD1009,Fidelity,2.39,2389.27
TRD-121093,03-03-2023,AAPL,Apple Inc.,Technology,TSX,GBP,147.04,148.76,143.63,,15014026.0,Buy,146.22,392.0,57318.24,143.92,143.6,70.82,TRD1035,JP Morgan,57.32,57260.92
TRD-132685,02-05-2024,XOM,Exxon Mobil,Energy,LSE,CAD,114.99,116.8,113.91,115.97,1251283.0,SELL,113.93,266.0,30305.38,116.5,117.62,62.66,TRD1078,Fidelity,30.31,30275.07
TRD-115049,2022-07-20,META,Meta Platforms,Technology,TSX,USD,390.28,390.88,388.19,389.82,5340742.0,Sell,388.41,,34568.49,396.52,384.57,71.53,TRD1001,Vanguard,34.57,34533.92
TRD-115214,2022/07/27,AMZN,Amazon.com Inc.,Consumer Cyclical,NASDAQ,USD,121.9,121.95,117.91,118.34,1425306.0,Buy,118.89,,55521.63,117.39,118.78,52.05,TRD1040,Fidelity,55.52,55466.11
TRD-105325,2021-07-22,WMT,Walmart Inc.,Consumer Defensive,LSE,GBP,222.68,222.82,213.19,217.49,4849010.0,Buy,216.75,291.0,63074.25,219.57,214.27,40.78,TRD1067,Schwab,63.07,63011.18
TRD-128726,2023-12-11,META,Meta Platforms,Technology,LSE,USD,523.47,530.58,517.59,529.73,2203424.0,buy,,116.0,60951.04,529.84,526.03,55.84,TRD1040,Vanguard,60.95,60890.09
TRD-125656,2023-08-18,NVDA,NVIDIA Corporation,,TSX,GBP,825.74,834.6,822.1,824.5,7413374.0,BUY,831.49,226.0,187916.74,838.46,840.46,51.96,TRD1011,Morgan Stanley,187.92,187728.82
TRD-110859,11-02-2022,NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,506.04,508.67,504.89,507.99,6885024.0,Buy,506.34,496.0,251144.64,513.52,519.87,29.54,TRD1071,Robinhood,251.14,250893.5
TRD-131681,2024-03-27,JNJ,Johnson & Johnson,Healthcare,NASDAQ,USD,440.33,448.95,438.77,448.6,623584.0,Sell,447.4,,201330.0,447.65,445.85,58.81,TRD1066,Vanguard,201.33,201128.67
TRD-111899,2022/03/23,JPM,JPMorgan Chase,Financial,NASDAQ,CAD,96.37,97.28,93.38,93.92,2429052.0,Sell,95.27,260.0,"24770,2",94.46,91.32,52.44,TRD1027,Vanguard,24.77,24745.43
TRD-110560,2022-02-01,DIS,Walt Disney Co.,,LSE,GBP,62.91,63.15,60.98,61.86,1542094.0,1,61.15,408.0,24949.2,62.49,62.27,65.39,TRD1041,Robinhood,24.95,24924.25
TRD-114921,2022-07-15,WMT,Walmart Inc.,Consumer Defensive,NYSE,USD,130.82,133.33,130.45,133.08,2895405.0,Sell,131.06,500.0,65530.0,,,33.55,TRD1005,Morgan Stanley,65.53,65464.47
TRD-134996,2024-07-29,TSLA,Tesla Inc.,Automotive,TSX,USD,490.97,495.19,476.23,480.48,10707687.0,1,487.18,87.0,42384.66,467.27,488.09,44.49,TRD1053,Vanguard,42.38,42342.28
TRD-107793,2021-10-21,AAPL,Apple Inc.,,LSE,CAD,121.56,125.99,120.63,null,2803534.0,buy,123.43,415.0,51223.45,127.92,127.81,32.98,TRD1034,JP Morgan,51.22,51172.23
TRD-131237,11 Mar 2024,META,Meta Platforms,Technology,NYSE,CAD,507.46,518.37,502.67,514.66,2028942.0,SELL,,454.0,233573.92,,,31.85,TRD1064,,233.57,233340.35
TRD-136067,09/05/2024,JNJ,Johnson & Johnson,,LSE,GBP,592.95,597.4,587.76,597.38,5445073.0,Buy,597.37,292.0,174432.04,607.14,584.98,54.41,TRD1074,Robinhood,174.43,174257.61
TRD-110709,02/07/2022,PFE,  Pfizer Inc.  ,Healthcare,LSE,CAD,48.86,49.6,48.66,49.2,5022192.0,Sell,,345.0,16856.7,49.25,49.0,28.74,TRD1019,,16.86,16839.84
TRD-106708,2021-09-13,JNJ,Johnson & Johnson,Healthcare,TSX,CAD,194.52,207.5,194.38,206.42,486233.0,Buy,202.01,92.0,18584.92,205.59,206.75,33.58,TRD1008,Fidelity,18.58,18566.34
TRD-127589,2023-10-30,BAC,Bank of America,Financial,TSX,,94.73,94.93,91.63,92.58,,Sell,92.65,337.0,31223.05,93.51,91.75,,TRD1052,Morgan Stanley,31.22,31191.83
TRD-108224,05-11-2021,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,215.21,217.0,205.78,206.37,3154941.0,Sell,207.18,43.0,8908.74,209.23,212.45,,TRD1044,Goldman Sachs,8.91,8899.83
TRD-129917,2024-01-23,GOOGL,Alphabet Inc.,Technology,NASDAQ,,119.18,120.56,119.1,119.8,1693713.0,S,119.49,37.0,4421.13,120.26,121.37,73.23,TRD1046,Morgan Stanley,4.42,4416.71
TRD-130710,2024-02-21,MSFT,Microsoft Corporation,,NASDAQ,USD,1540.53,1550.47,1493.99,1506.91,1399790.0,Buy,1499.81,144.0,215972.64,1517.54,1477.76,,TRD1064,Vanguard,215.97,215756.67
TRD-110054,2022-01-13,TSLA,Tesla Inc.,Automotive,LSE,USD,279.93,285.47,278.86,284.23,3175768.0,Sell,283.91,39.0,11072.49,282.79,280.65,40.92,TRD1001,Robinhood,11.07,11061.42
TRD-109562,2021-12-27,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,283.22,292.0,283.05,289.61,1385998.0,Sell,289.85,385.0,111592.25,,,35.54,TRD1045,Vanguard,111.59,111480.66
TRD-125728,22 Aug 2023,JNJ,Johnson & Johnson,Healthcare,LSE,CAD,323.41,324.56,320.96,322.32,1494671.0,Sell,323.95,49.0,15873.55,,317.62,42.66,TRD1070,Fidelity,15.87,15857.68
TRD-130161,2024-01-31,PFE,Pfizer Inc.,Healthcare,TSX,USD,19.21,19.22,19.18,19.21,2685539.0,Sell,19.18,327.0,6271.86,19.27,19.15,69.97,TRD1000,JP Morgan,6.27,6265.59
TRD-109792,2022-01-04,JNJ,Johnson & Johnson,Healthcare,NASDAQ,,207.65,209.71,206.58,207.03,14663847.0,Buy,208.85,403.0,84166.55,206.83,206.49,39.22,TRD1039,,84.17,84082.38
TRD-126743,2023-09-28,TSLA,Tesla Inc.,Automotive,TSX,USD,399.85,401.89,395.26,397.49,1273279.0,Sell ,397.05,261.0,103630.05,401.63,384.24,37.15,TRD1044,,103.63,103526.42
TRD-109128,2021-12-08,DIS,Walt Disney Co.,Communication,NYSE,USD,67.9,68.65,67.3,67.44,7868605.0,Sell,67.4,356.0,23994.4,66.99,69.01,53.49,TRD1062,Robinhood,23.99,23970.41
TRD-128373,2023-11-28,JNJ,Johnson & Johnson,,LSE,USD,464.86,472.53,464.15,469.49,,Buy,471.28,198.0,93313.44,470.18,465.26,50.47,TRD1034,JP Morgan,93.31,93220.13
TRD-109405,2021-12-20,NFLX,Netflix Inc.,Communication,TSX,,208.45,215.07,205.81,214.86,428091.0,Buy ,209.25,,30341.25,213.16,217.94,57.14,TRD1072,Vanguard,30.34,30310.91
TRD-110646,2022/02/04,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,133.71,137.01,133.36,136.28,696356.0,0,136.6,58.0,7922.8,137.55,,70.42,TRD1005,JP Morgan,7.92,7914.88
TRD-109897,2022-01-07,JNJ,  Johnson & Johnson  , Healthcare ,TSX,USD,211.95,212.9,206.01,N/A,6982782.0,buy,212.29,191.0,40547.39,207.9,217.03,48.85,TRD1068,Robinhood,40.55,40506.84
TRD-127906,2023-11-10,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,133.43,133.98,129.32,130.78,904483.0,SELL,129.53,460.0,59583.8,131.08,130.9,68.61,TRD1069,,59.58,59524.22
TRD-100505,2021-01-21,DIS,Walt Disney Co.,Communication,LSE,USD,84.34,85.47,83.08,83.82,,Buy,85.37,318.0,27147.66,83.89,82.31,58.81,TRD1013,Robinhood,27.15,27120.51
TRD-101993,03/19/2021,GOOGL,Alphabet Inc.,Technology,NYSE,CAD,122.5,123.6,119.63,unknown,2230112.0,Sell,121.33,16.0,1941.28,120.07,121.25,41.42,TRD1079,Morgan Stanley,1.94,1939.34
TRD-108467,2021-11-16,TSLA,Tesla Inc.,Automotive,NYSE,USD,261.17,264.43,260.78,262.57,1508537.0,Buy,262.91,473.0,124356.43,262.75,246.76,30.07,TRD1014,Morgan Stanley,124.36,124232.07
TRD-120041,2023-01-24,TSLA,Tesla Inc.,Automotive,NASDAQ,CAD,398.59,399.17,390.76,396.79,685245.0,Sell,396.97,338.0,134175.86,399.61,397.84,61.76,TRD1046,Vanguard,134.18,134041.68
TRD-102210,29 Mar 2021,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,153.64,155.28,149.99,150.02,237477.0,Sell,150.53,372.0,55997.16,148.61,151.28,26.31,TRD1036,Vanguard,56.0,55941.16
TRD-124613,2023-07-10,XOM,Exxon Mobil,,LSE,USD,89.19,90.07,87.04,88.18,1284007.0,Buy,89.38,35.0,3128.3,87.49,85.17,44.48,TRD1022,Morgan Stanley,3.13,3125.17
TRD-133232,05/23/2024,TSLA,Tesla Inc.,Automotive,TSX,CAD,461.98,467.88,444.97,445.24,9220479.0,Sell,463.9,92.0,42678.8,439.88,440.95,53.4,TRD1034,Morgan Stanley,42.68,42636.12
TRD-132267,04/17/2024,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,GBP,169.3,171.13,163.08,163.1,198247.0,Buy,166.75,306.0,51025.5,162.95,161.34,48.03,TRD1034,Robinhood,51.03,50974.47
TRD-122408??,2023-04-20,WMT,Walmart Inc.,Consumer Defensive,LSE,USD,191.66,192.99,187.38,188.14,7855090.0,BUY,189.24,315.0,59610.6,189.05,188.09,43.03,TRD1002,Vanguard,59.61,59550.99
TRD-125700!!,2023-08-21,NVDA,NVIDIA Corporation,Technology,NYSE,USD,833.3,849.59,832.47,842.07,6457113.0,Buy,833.44,125.0,104180.0,835.69,856.54,28.22,TRD1012,Vanguard,104.18,104075.82
TRD-113732,31 May 2022,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,,131.48,134.06,125.3,-999.0,2314145.0,Buy ,,123.0,16101.93,125.3,123.92,55.1,TRD1026,JP Morgan,16.1,16085.83
TRD-115129,2022-07-22,PFE,Pfizer Inc.,Healthcare,LSE,CAD,35.63,36.11,35.52,35.79,53962879.0,Sell,,190.0,6760.2,36.13,,28.42,TRD1026,Vanguard,6.76,6753.44
TRD-102958,2021-04-26,GOOGL,Alphabet Inc.,Technology,NASDAQ,USD,106.25,107.65,104.36,105.05,2365118.0,B,104.89,264.0,27690.96,105.27,104.66,44.55,TRD1030,Morgan Stanley,27.69,27663.27
TRD-122199,2023-04-13,AAPL,Apple Inc.,Technology,NYSE,USD,145.52,145.66,141.87,143.39,230902.0,Sell,142.43,315.0,44865.45,143.43,144.39,,TRD1036,Fidelity,44.87,44820.58
TRD-119161,2022-12-22,MSFT,Microsoft Corporation,Technology,TSX,GBP,680.97,704.53,676.61,702.2,4149306.0,Buy,697.06,9.0,6273.54,713.63,702.66,,TRD1021,Goldman Sachs,6.27,6267.27
TRD-138293,2024-11-28,MSFT,Microsoft Corporation,Technology,TSX,USD,1946.73,1976.31,1937.66,1967.38,12451354.0,Sell,,115.0,224991.75,1944.41,,34.81,TRD1001,Vanguard,224.99,224766.76
TRD-134043,2024-06-21,NVDA,NVIDIA Corporation,Technology,NYSE,USD,719.31,743.35,709.86,732.64,1542743.0,Sell,710.69,,192596.99,738.82,722.62,60.91,TRD1053,JP Morgan,192.6,192404.39
TRD-108450,2021-11-15,BAC,Bank of America,Financial,LSE,USD,60.75,61.68,59.84,60.71,1925671.0,Buy,60.83,49.0,2980.67,59.45,61.92,33.38,TRD1055,Fidelity,2.98,2977.69
TRD-103316,2021-05-10,GOOGL,Alphabet Inc.,Technology,TSX,,118.27,119.94,117.44,,3204132.0,Buy,119.24,161.0,19197.64,119.45,114.7,31.55,TRD1045,Goldman Sachs,19.2,19178.44
TRD-129157,2023-12-26,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,155.41,159.12,155.07,158.29,2970181.0,SELL,157.52,455.0,71671.6,160.22,158.63,25.31,TRD1041,Robinhood,71.67,71599.93
TRD-135088,2024-07-31,NFLX,Netflix Inc.,Communication,NYSE,USD,149.51,149.69,148.98,149.59,2034346.0,Sell,149.62,26.0,3890.12,147.59,146.75,47.67,TRD1015,Vanguard,3.89,3886.23
TRD-104716,2021-06-29,DIS,Walt Disney Co.,Communication,NYSE,USD,83.95,86.12,83.65,,9707872.0,Buy,85.84,38.0,3261.92,,87.35,70.8,TRD1041,Goldman Sachs,3.26,3258.66
TRD-128587,2023-12-05,PFE,Pfizer Inc.,Healthcare,NYSE,,19.89,20.34,19.88,20.23,1967255.0,Buy,19.92,157.0,3127.44,20.26,19.99,27.69,TRD1017,Robinhood,3.13,3124.31
TRD-124586,2023-07-07,DIS,Walt Disney Co.,Communication,TSX,,108.56,108.66,102.74,104.19,6736249.0,Sell ,107.83,,35260.41,105.16,102.19,25.9,TRD1055,Robinhood,35.26,35225.15
TRD-121929,2023-04-04,AAPL,Apple Inc.,Technology,NYSE,CAD,138.26,145.15,137.57,142.05,1843262.0,sell,140.04,355.0,49714.2,141.51,142.73,57.03,TRD1063,Morgan Stanley,49.71,49664.49
TRD-119329,28 Dec 2022,META,Meta Platforms,Technology,TSX,CAD,549.17,552.53,536.24,536.96,4007829.0,Buy,539.66,9.0,4856.94,532.43,538.32,38.33,TRD1063,Fidelity,4.86,4852.08
TRD-104143,2021-06-08,META,Meta Platforms,Technology,NASDAQ,USD,371.21,385.2,369.3,,9416321.0,Buy,379.38,418.0,158580.84,385.45,380.8,45.85,TRD1075,Robinhood,158.58,158422.26
TRD-111857,"Mar 22, 2022",JPM,JPMorgan Chase,Financial,LSE,USD,91.88,95.0,90.86,94.81,3502124.0,Sell,93.83,98.0,9195.34,94.31,,30.01,TRD1067,Robinhood,9.2,9186.14
TRD-115631,2022/08/11,JNJ,Johnson & Johnson,Healthcare,LSE,CAD,185.2,187.85,185.05,185.39,,Sell,186.06,316.0,58794.96,,187.52,48.33,TRD1051,JP Morgan,58.79,58736.17
TRD-122893,2023-05-08,DIS,Walt Disney Co.,Communication,NYSE,USD,108.5,108.58,107.23,108.07,,Sell,108.53,71.0,7705.63,,,62.51,TRD1052,Fidelity,7.71,7697.92
TRD-124471,2023-07-05,GOOGL,Alphabet Inc.,Technology,TSX,USD,108.03,108.33,105.21,105.99,6972918.0,Sell ,105.81,115.0,12168.15,104.92,109.33,63.84,TRD1017,Morgan Stanley,12.17,12155.98
TRD-132169,2024/04/12,DIS,Walt Disney Co.,Communication,NYSE,GBP,114.63,114.92,114.2,-10.0,2064629.0,Sell,114.4,69.0,7893.6,113.22,115.02,72.93,TRD1023,Fidelity,7.89,7885.71
TRD-102142,2021-03-25,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,232.79,234.23,230.58,,5042518.0,sell,232.04,,19259.32,230.16,231.52,34.07,TRD1009,JP Morgan,19.26,19240.06
TRD-131909,2024-04-04,GOOGL,Alphabet Inc.,Technology,NYSE,CAD,114.48,115.8,113.36,114.74,6470044.0,Sell,114.38,225.0,25735.5,113.6,115.34,38.78,TRD1053,Goldman Sachs,25.74,25709.76
TRD-122961,2023-05-10,XOM,Exxon Mobil,Energy,TSX,CAD,110.41,110.9,108.58,109.89,3842983.0,B,,31.0,3388.3,110.52,,50.95,TRD1014,Goldman Sachs,3.39,3384.91
TRD-105853??,2021/08/12,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,136.49,137.89,136.37,136.93,14112843.0,buy,137.55,85.0,11691.75,137.0,136.29,46.6,TRD1010,Goldman Sachs,11.69,11680.06
TRD-124100,2023-06-21,TSLA,Tesla Inc.,Automotive,NASDAQ,GBP,392.32,408.16,390.93,404.18,1748017.0,Sell,395.08,377.0,148945.16,406.58,401.02,70.22,TRD1023,Vanguard,148.95,148796.21
TRD-118498,2022/11/28,WMT,Walmart Inc.,Consumer Defensive,LSE,USD,146.15,146.33,144.12,0.0,1200346.0,Sell,146.02,43.0,6278.86,146.55,144.5,,TRD1020,,6.28,6272.58
TRD-100725,2021-01-29,NFLX,Netflix Inc.,,LSE,CAD,419.62,421.41,418.98,null,3501601.0,Sell,420.47,39.0,16398.33,418.68,418.67,,TRD1073,Goldman Sachs,16.4,16381.93
TRD-136662,2024-09-27,TSLA,Tesla Inc.,Automotive,NYSE,CAD,459.23,461.13,450.31,,2746745.0,Sell ,456.51,67.0,30586.17,457.95,445.69,53.51,TRD1068,Robinhood,30.59,30555.58
TRD-124122,21-06-2023,PFE,Pfizer Inc.,Healthcare,LSE,GBP,23.16,23.85,22.99,23.67,3588730.0,Sell,23.09,463.0,10690.67,23.78,24.36,56.08,TRD1045,Goldman Sachs,10.69,10679.98
TRD-132046,2024-04-09,NFLX,Netflix Inc.,Communication,NYSE,USD,195.54,195.88,192.24,193.27,336294.0,Sell,194.27,337.0,65468.99,190.5,196.95,64.37,TRD1007,Schwab,65.47,65403.52
TRD-100927,2021-02-08,MSFT,Microsoft Corporation,Technology,TSX,USD,318.91,319.01,305.92,311.65,7640669.0,Buy ,316.01,414.0,130828.14,314.0,313.92,52.46,TRD1017,Vanguard,130.83,130697.31
TRD-130939,29 Feb 2024,TSLA,Tesla Inc.,Automotive,NASDAQ,,493.68,498.78,477.99,483.77,,buy,492.14,478.0,235242.92,494.05,497.74,37.62,TRD1066,Vanguard,235.24,235007.68
TRD-103847,2021-05-28,GOOGL,Alphabet Inc.,Technology,NASDAQ,,126.24,130.22,124.33,129.33,2286504.0,Buy,129.69,415.0,53821.35,127.84,128.91,41.61,TRD1044,Robinhood,53.82,53767.53
TRD-135244,2024-08-06,NFLX,Netflix Inc.,Communication,TSX,GBP,151.96,152.74,148.44,149.92,2867012.0,Sell,151.32,56.0,8473.92,150.18,151.13,70.19,TRD1048,Morgan Stanley,8.47,8465.45
TRD-118842,2022-12-09,JPM,JPMorgan Chase,Financial,NASDAQ,,87.6,89.57,87.6,89.13,755270.0,Buy,88.42,28.0,2475.76,89.8,84.6,48.36,TRD1011,,2.48,2473.28
TRD-102231,2021-03-29,DIS,Walt Disney Co.,Communication,NYSE,USD,106.62,94.20018067785287,102.73,104.89,7287102.0,S,102.92,347.0,35713.24,104.04,106.05,47.68,TRD1013,Vanguard,35.71,35677.53
TRD-114402,2022-06-27,MSFT,Microsoft Corporation,Technology,NYSE,CAD,527.48,529.04,526.03,,16497289.0,Sell ,526.62,168.0,88472.16,520.47,527.24,49.82,TRD1039,Vanguard,88.47,88383.69
TRD-100374,18-01-2021,JPM,JPMorgan Chase,Financial,TSX,CAD,143.91,145.62,138.1,138.6,14594441.0,buy,145.16,277.0,40209.32,139.56,137.29,,TRD1026,Robinhood,40.21,40169.11
TRD-113787,2022-06-02,MSFT,  Microsoft Corporation  , Technology ,TSX,USD,546.18,548.86,529.74,531.11,,Buy,532.5,,11182.5,522.83,517.28,66.38,TRD1016,,11.18,11171.32
TRD-112315,2022/04/07,BAC,Bank of America,Financial,TSX,USD,58.83,60.69,58.49,59.54,5234399.0,Sell,59.43,408.0,24247.44,60.01,59.5,73.35,TRD1038,Schwab,24.25,24223.19
TRD-109396,2021-12-20,JPM,JPMorgan Chase,Financial,NYSE,USD,98.35,99.38,98.32,,3103256.0,0,98.82,139.0,13735.98,96.42,99.8,51.95,TRD1069,JP Morgan,13.74,13722.24
TRD-112024,2022-03-28,PFE,Pfizer Inc.,Healthcare,TSX,,41.73,42.66,41.57,42.11,3211725.0,BUY,42.46,,10912.22,42.07,,,TRD1062,JP Morgan,10.91,10901.31
TRD-109194,2021-12-10,BAC,Bank of America,Financial,NYSE,USD,59.69,59.77,58.91,59.14,3700057.0,buy,58.94,424.0,24990.56,58.59,57.95,36.71,TRD1070,Fidelity,24.99,24965.57
TRD-133259,2024-05-23,DIS,Walt Disney Co.,Communication,TSX,USD,110.89,112.72,110.42,112.26,1376658.0,B,,118.0,13180.6,112.96,111.03,69.02,TRD1033,Vanguard,13.18,13167.42
TRD-135885,2024-08-29,XOM,Exxon Mobil,Energy,TSX,USD,156.97,158.55,155.11,158.54,7417028.0,Buy,155.35,274.0,42565.9,,164.31,25.14,TRD1030,Goldman Sachs,42.57,42523.33
TRD-136087,2024-09-06,GOOGL,Alphabet Inc.,Technology,NYSE,USD,95.76,95.9,91.79,93.02,25727439.0,Buy,95.36,195.0,18595.2,94.25,90.65,74.89,TRD1067,Schwab,18.6,18576.6
TRD-114003,06/10/2022,MSFT,Microsoft Corporation,Technology,TSX,USD,523.72,524.15,511.6,514.38,1332345.0,buy,512.42,,247498.86,516.12,518.65,59.79,TRD1071,Vanguard,247.5,247251.36
TRD-108194,2021-11-04,META,Meta Platforms,Technology,TSX,,316.52,321.27,307.9,312.54,1447691.0,Buy,314.73,8.0,2517.84,316.41,307.17,45.7,TRD1020,JP Morgan,2.52,2515.32
TRD-118754,2022-12-07,AAPL,Apple Inc.,,LSE,,136.7,140.11,135.09,138.47,,Buy,139.91,224.0,31339.84,137.57,,34.22,TRD1052,,31.34,31308.5
TRD-122479,2023-04-24,GOOGL,Alphabet Inc.,Technology,NASDAQ,USD,112.58,101.11018067785287,109.64,111.53,1434270.0,Buy,110.61,202.0,22343.22,112.65,,35.46,TRD1064,JP Morgan,22.34,22320.88
TRD-126879,2023-10-03,NVDA,NVIDIA Corporation,Technology,LSE,GBP,858.35,860.88,817.0,833.46,6393669.0,Sell,,366.0,308673.42,834.03,,33.65,TRD1062,Schwab,308.67,308364.75
TRD-115912,2022-08-23,MSFT,  Microsoft Corporation  ,Technology,NASDAQ,USD,594.21,597.41,575.82,,5891264.0,Sell,582.2,440.0,256168.0,586.01,,58.03,TRD1003,Schwab,256.17,255911.83
TRD-133193,22-05-2024,MSFT,Microsoft Corporation,,NASDAQ,USD,1352.37,1362.75,1337.84,,3538482.0,Buy,1360.46,16.0,21767.36,1327.36,1351.81,34.89,TRD1013,Goldman Sachs,21.77,21745.59
TRD-116818,2022-09-26,AAPL,Apple Inc.,Technology,LSE,,143.78,145.27,140.51,144.44,1532777.0,BUY,144.31,392.0,56569.52,143.88,144.27,70.73,TRD1019,Vanguard,56.57,56512.95
