trade_id,date,ticker,company_name,sector,exchange,currency,open,high,low,close,volume,trade_type,trade_price,quantity,trade_value,ma_7,ma_30,rsi,trader_id,broker,commission,net_value,Month,Quarter,Year
TRD-107984,27-10-2021,DIS,Walt Disney Co.,Communication,LSE,USD,83.28,83.45,80.36,80.75,2234291,BUY,82.08,142,11655.36,80.55,65.69,48.74,TRD1004,Fidelity,11.66,11643.7,10,4,2021
TRD-106660,27-10-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,134.66,136.01,130.5,130.98,9414684,BUY,131.95,313,41300.35,80.55,124.11,31,TRD1024,Schwab,41.3,41259.05,10,4,2021
TRD-107954,27-10-2021,GOOGL,Alphabet Inc.,Technology,LSE,USD,105.37,105.71,103.63,104.17,2671017,BUY,105.06,374,39292.44,104.39,104.6,32.01,TRD1074,Goldman Sachs,39.29,39253.15,10,4,2021
TRD-110901,27-10-2021,DIS,Walt Disney Co.,Technology,TSX,USD,58.61,58.62,57.93,104.17,983671,SELL,57.97,35,2028.95,57.73,57.88,41,TRD1028,Vanguard,2.03,2026.92,10,4,2021
TRD-107969,27-10-2021,WMT,Walmart Inc.,Consumer Defensive,TSX,CAD,175.95,179.08,173.14,177.92,1716915,BUY,174.52,89,15532.28,173.46,182.69,63.26,TRD1060,JP Morgan,15.53,15516.75,10,4,2021
TRD-114796,27-10-2021,JNJ,Johnson & Johnson,Consumer Defensive,TSX,USD,204.28,209.15,203.42,207.39,9697165,BUY,203.87,493,100507.91,206.09,201.82,60.99,TRD1000,Fidelity,100.51,100407.4,10,4,2021
TRD-105881,27-10-2021,DIS,Walt Disney Co.,Communication,LSE,USD,89.01,89.89,88.76,207.39,769071,SELL,203.87,493,37846.25,88.59,90.64,29.11,TRD1061,Fidelity,37.85,37808.4,10,4,2021
TRD-107974,27-10-2021,NFLX,Netflix Inc.,Communication,NASDAQ,USD,232.62,234.16,232.09,233.04,2856122,BUY,232.14,175,40624.5,231.95,234.72,35.72,TRD1051,Fidelity,40.62,40583.88,10,4,2021
TRD-107949,27-10-2021,AAPL,Apple Inc.,Technology,NYSE,USD,129.84,134.57,128.37,133.41,3360449,SELL,134.48,410,55136.8,135.05,131.31,50.2,TRD1041,Fidelity,55.14,55081.66,10,4,2021
TRD-107980,27-10-2021,NVDA,NVIDIA Corporation,Technology,LSE,USD,460.21,477.57,453.71,472.33,608831,SELL,458.03,213,97560.39,143.36,466.27,65.77,TRD1033,Schwab,97.56,97462.83,10,4,2021
TRD-134015,27-10-2021,DIS,Walt Disney Co.,Communication,NYSE,CAD,116.72,120.2,115.13,118.78,7340557,BUY,115.41,239,27582.99,118.09,117.68,67.47,TRD1057,JP Morgan,27.58,27555.41,10,4,2021
TRD-107964,27-10-2021,JPM,JPMorgan Chase,Technology,NYSE,USD,106.62,107.47,105.39,105.43,4606808,BUY,105.7,368,38897.6,105.14,106.45,60.4,TRD1069,JP Morgan,38.9,38858.7,10,4,2021
TRD-107986,27-10-2021,PFE,Pfizer Inc.,Healthcare,TSX,GBP,50.19,50.53,49.83,254.22,29634300,SELL,254.62,172,8617.2,50.44,49.29,66.78,TRD1001,JP Morgan,8.62,8608.58,10,4,2021
TRD-108021,28-10-2021,BAC,Bank of America,Financial,LSE,USD,65.87,66.68,63.4,63.46,735054,BUY,66.6,425,4728.6,63.49,62.49,30.35,TRD1077,Goldman Sachs,4.73,4723.87,10,4,2021
TRD-108019,28-10-2021,NVDA,NVIDIA Corporation,Technology,LSE,USD,471.67,478.41,468.08,474.92,11461678,SELL,123.28,161,75916.33,479.36,469.21,62.87,TRD1057,Morgan Stanley,75.92,75840.41,10,4,2021
TRD-128659,28-10-2021,DIS,Walt Disney Co.,Communication,LSE,USD,105.85,106.63,103.66,104.03,798538,BUY,106.47,76,8091.72,103.93,104.42,37.04,TRD1074,Goldman Sachs,8.09,8083.63,10,4,2021
TRD-108013,28-10-2021,WMT,Walmart Inc.,Technology,TSX,CAD,177.8,178.79,173.32,174.31,8015948,SELL,173.89,53,9216.17,171.61,151.76,30.55,TRD1059,Goldman Sachs,9.22,9206.95,10,4,2021
TRD-114657,28-10-2021,JPM,JPMorgan Chase,Financial,TSX,USD,81.56,82.48,80.31,82.16,2221059,BUY,82.31,140,11523.4,80.92,151.76,65.45,TRD1035,Goldman Sachs,11.52,11511.88,10,4,2021
TRD-134095,28-10-2021,DIS,Walt Disney Co.,Communication,LSE,USD,119.25,119.63,114.62,114.83,1927792,SELL,82.31,188,21924.56,116.09,118.09,41.63,TRD1037,Vanguard,21.92,21902.64,10,4,2021
TRD-130380,28-10-2021,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,USD,190.73,191.22,186.22,186.87,527610,SELL,186.46,188,52954.64,187.86,185.34,49.8,TRD1002,Schwab,52.95,52901.69,10,4,2021
TRD-108014,28-10-2021,NFLX,Netflix Inc.,Communication,NYSE,USD,232.71,234.96,226.76,230.46,32991684,SELL,124.78,429,97305.78,231.84,122.13,29.04,TRD1021,Fidelity,97.31,97208.47,10,4,2021
TRD-108018,28-10-2021,NVDA,NVIDIA Corporation,Technology,NYSE,USD,471.67,478.41,468.08,474.92,11461678,BUY,472.48,18,4252.32,479.36,469.21,62.87,TRD1062,Vanguard,4.25,4248.07,10,4,2021
TRD-115392,28-10-2021,JNJ,Johnson & Johnson,Healthcare,TSX,USD,186.02,186.54,184.76,185.24,5024907,BUY,186.17,316,58829.72,189.38,186.22,65.1,TRD1063,Fidelity,58.83,58770.89,10,4,2021
TRD-123020,28-10-2021,TESLA,Tesla Inc.,Automotive,NYSE,GBP,414.79,415.67,393.66,393.99,1897964,SELL,406.04,484,196523.36,392.85,391.38,29.91,TRD1020,Schwab,196.52,196326.84,10,4,2021
TRD-108006,28-10-2021,JNJ,Johnson & Johnson,Healthcare,NASDAQ,GBP,224.85,232.03,221.57,231.5,10973977,BUY,231.3,124,28681.2,231.76,228.02,37.41,TRD1045,Morgan Stanley,28.68,28652.52,10,4,2021
TRD-132605,28-10-2021,WMT,Walmart Inc.,Consumer Defensive,TSX,CAD,187.32,191.56,186.25,189.94,15646364,SELL,189.09,112,21178.08,188.07,191.55,41.39,TRD1056,Schwab,21.18,21156.9,10,4,2021
TRD-130278,28-10-2021,GOOGL,Alphabet Inc.,Consumer Defensive,LSE,USD,106.45,107.08,105.82,189.94,8224679,BUY,189.09,184,19492.96,106.32,103.21,32.42,TRD1062,Morgan Stanley,19.49,19473.47,10,4,2021
TRD-108038,29-10-2021,TSLA,Tesla Inc.,Energy,TSX,GBP,255.49,256,253.81,254.22,1219221,SELL,255.5,261,66685.5,255.62,251.26,54.18,TRD1069,Vanguard,66.69,66618.81,10,4,2021
TRD-108047,29-10-2021,WMT,Walmart Inc.,Technology,TSX,GBP,174.26,180.88,173.85,434.03,603988,BUY,179.79,433,77849.07,97.64,176.56,30.7,TRD1018,Robinhood,77.85,77771.22,10,4,2021
TRD-108054,29-10-2021,NVDA,NVIDIA Corporation,Technology,LSE,USD,473.21,482.56,472.61,475.13,55392147,SELL,474.21,432,204858.72,475.69,469.23,57.14,TRD1072,Morgan Stanley,204.86,204653.86,10,4,2021
TRD-108042,29-10-2021,XOM,Exxon Mobil,Energy,NASDAQ,USD,169.05,175.71,168.66,174.07,479865,SELL,175.41,210,36836.1,175.63,175.89,57.56,TRD1011,Morgan Stanley,36.84,36799.26,10,4,2021
TRD-108028,29-10-2021,GOOGL,Alphabet Inc.,Technology,NYSE,GBP,106.56,107.49,105.46,106.98,1099949,SELL,106.31,141,14989.71,106.75,105.79,51.73,TRD1052,Robinhood,14.99,14974.72,10,4,2021
TRD-108037,29-10-2021,TSLA,Tesla Inc.,Automotive,LSE,USD,255.49,256,253.81,254.22,1219221,BUY,254.62,177,45067.74,255.62,26.11,54.18,TRD1074,JP Morgan,45.07,45022.67,10,4,2021
TRD-108040,29-10-2021,JPM,JPMorgan Chase,Financial,TSX,USD,107.48,109.11,106.92,108.8,1651041,BUY,107.88,318,34305.84,108.14,107.81,57.91,TRD1003,JP Morgan,34.31,34271.53,10,4,2021
TRD-107449,29-10-2021,JNJ,Johnson & Johnson,Healthcare,LSE,USD,209.59,211.24,209.5,210.24,12853901,SELL,209.66,5,1048.3,215.05,214.2,49.01,TRD1079,JP Morgan,1.05,1047.25,10,4,2021
TRD-108034,29-10-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,GBP,141.97,142.39,139.73,140.1,7106676,SELL,141.16,266,37548.56,141.77,141.32,68.04,TRD1049,Fidelity,37.55,37511.01,10,4,2021
TRD-108045,29-10-2021,XOM,Exxon Mobil,Energy,NASDAQ,GBP,169.05,175.71,168.66,133.59,479865,SELL,172.68,403,69590.04,175.63,175.89,57.56,TRD1019,Morgan Stanley,69.59,69520.45,10,4,2021
TRD-108033,29-10-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,GBP,141.97,142.39,139.73,140.1,7106676,BUY,141.91,71,10075.61,141.77,141.32,68.04,TRD1033,Fidelity,10.08,10065.53,10,4,2021
TRD-108094,01-11-2021,DIS,Walt Disney Co.,Communication,TSX,USD,78.38,78.95,77.32,77.49,1273845,SELL,78.28,27,2113.56,77.11,78.67,48.53,TRD1064,Vanguard,2.11,2111.45,11,4,2021
TRD-108087,01-11-2021,NFLX,Netflix Inc.,Communication,LSE,USD,224.99,237.64,224.1,232.04,5224797,BUY,225.17,399,89842.83,191.76,234.42,73.19,TRD1017,Fidelity,89.84,89752.99,11,4,2021
TRD-128658,01-11-2021,BAC,Bank of America,Financial,NYSE,GBP,87.69,90.95,87.52,88.7,10063600,SELL,89.52,264,23633.28,88.58,87.32,27.54,TRD1060,Fidelity,23.63,23609.65,11,4,2021
TRD-108122,02-11-2021,META,Meta Platforms,Technology,NASDAQ,GBP,319.72,320.66,318.79,319.44,4714666,SELL,319.5,78,24921,321.25,319.38,73.33,TRD1067,Fidelity,24.92,24896.08,11,4,2021
TRD-108124,02-11-2021,NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,475.75,479.3,469.86,471.06,592530,SELL,474.48,110,52192.8,465.17,459.97,66.05,TRD1068,Robinhood,52.19,52140.61,11,4,2021
TRD-108119,02-11-2021,NFLX,Netflix Inc.,Communication,TSX,GBP,230.26,233.17,229.22,231.78,1772436,BUY,230.14,196,45107.44,230.55,225.9,41.7,TRD1033,JP Morgan,45.11,45062.33,11,4,2021
TRD-108113,02-11-2021,XOM,Exxon Mobil,Energy,TSX,CAD,174.92,177.13,173.19,174.36,3916615,SELL,173.4,408,70747.2,175.19,176.32,30.8,TRD1053,JP Morgan,70.75,70676.45,11,4,2021
TRD-108132,03-11-2021,AAPL,Apple Inc.,Technology,LSE,CAD,135.43,135.67,132.63,134.65,1480417,SELL,132.79,488,64801.52,131.03,130.77,73.02,TRD1034,Schwab,64.8,64736.72,11,4,2021
TRD-101968,03-11-2021,AAPL,Apple Inc.,Technology,TSX,GBP,138.11,139.89,137.71,139.8,1480417,BUY,137.73,333,45864.09,140.8,139.67,73.02,TRD1006,Fidelity,45.86,45818.23,11,4,2021
TRD-108156,03-11-2021,NFLX,Netflix Inc.,Communication,LSE,USD,231.27,236.82,228.82,234.61,1011563,SELL,232.88,250,58220,234.05,230.78,36.79,TRD1036,Robinhood,58.22,58161.78,11,4,2021
TRD-108151,03-11-2021,XOM,Exxon Mobil,Energy,TSX,USD,172.83,178.44,172.53,177.1,12873629,SELL,175.8,77,13536.6,175.76,179.75,39.64,TRD1009,Morgan Stanley,13.54,13523.06,11,4,2021
TRD-124145,03-11-2021,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,CAD,189.41,192.51,188.65,191.72,4482547,SELL,191.5,382,73153,188.79,196.9,73.67,TRD1047,Robinhood,73.15,73079.85,11,4,2021
TRD-102848,03-11-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,CAD,148.89,155.13,148.33,154.37,6843740,BUY,191.5,314,48271.22,188.79,196.9,28.67,TRD1057,Goldman Sachs,48.27,48222.95,11,4,2021
TRD-108135,03-11-2021,MSFT,Microsoft Corporation,Technology,NASDAQ,GBP,362.12,365.73,359.35,364.41,124526839,BUY,359.81,345,124134.45,362.69,371.03,72.83,TRD1033,JP Morgan,124.13,124010.32,11,4,2021
TRD-103931,03-11-2021,XOM,Exxon Mobil,Energy,NASDAQ,USD,149.74,150.51,149.1,149.1,7299092,SELL,149.8,3,449.4,148.42,147.69,48.05,TRD1011,Goldman Sachs,0.45,448.95,11,4,2021
TRD-108170,03-11-2021,PFE,Pfizer Inc.,Healthcare,TSX,USD,48.07,48.58,47.03,48.4,4038216,BUY,54.51,57,2718.9,48.37,48.68,72.86,TRD1045,Fidelity,2.72,2716.18,11,4,2021
TRD-108161,03-11-2021,BAC,Bank of America,Technology,TSX,GBP,63.25,65.69,63,97.83,4758621,SELL,63.9,261,16677.9,64.73,65.45,39.5,TRD1056,Morgan Stanley,16.68,16661.22,11,4,2021
TRD-108140,03-11-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,GBP,132.21,133.54,131.53,118.58,5128075,BUY,131.83,134,17665.22,130.22,128.76,54.55,TRD1000,Fidelity,17.67,17647.55,11,4,2021
TRD-108153,03-11-2021,WMT,Walmart Inc.,Consumer Defensive,TSX,CAD,174.72,177.55,171.57,172.08,952863,SELL,177.24,279,49449.96,170.36,160.47,74.05,TRD1008,Robinhood,49.45,49400.51,11,4,2021
TRD-108138,03-11-2021,MSFT,Microsoft Corporation,Technology,TSX,USD,362.12,365.73,359.35,364.41,124526839,SELL,364.47,304,110798.88,123.52,371.03,72.83,TRD1034,Goldman Sachs,110.8,110688.08,11,4,2021
TRD-108165,03-11-2021,DIS,Walt Disney Co.,Communication,NYSE,USD,74.13,75.67,74.02,74.87,1867178,SELL,75.25,377,28369.25,74.22,73.89,73.57,TRD1020,Vanguard,28.37,28340.88,11,4,2021
TRD-137429,03-11-2021,WMT,Walmart Inc.,Consumer Defensive,TSX,CAD,217.57,223.85,217.43,221.48,5165254,BUY,223.25,209,46659.25,220.88,221.1,29.25,TRD1010,Fidelity,46.66,46612.59,11,4,2021
TRD-108194,04-11-2021,META,Meta Platforms,Technology,TSX,USD,316.52,321.27,307.9,312.54,1447691,BUY,314.73,8,2517.84,316.41,307.17,45.7,TRD1020,JP Morgan,2.52,2515.32,11,4,2021
TRD-108200,04-11-2021,BAC,Bank of America,Technology,NASDAQ,USD,65.02,65.23,63.84,64.19,1436730,BUY,64.09,356,22816.04,121.2,62.98,46.64,TRD1061,Goldman Sachs,22.82,22793.22,11,4,2021
TRD-108193,04-11-2021,META,Meta Platforms,Technology,LSE,USD,316.52,321.27,307.9,312.54,1447691,SELL,309.11,71,21946.81,316.41,307.17,45.7,TRD1003,JP Morgan,21.95,21924.86,11,4,2021
TRD-108178,04-11-2021,MSFT,Microsoft Corporation,Technology,LSE,USD,364.89,367.98,359.95,364.21,1703882,SELL,367.72,162,59570.64,363.18,365.59,72.46,TRD1029,Goldman Sachs,59.57,59511.07,11,4,2021
TRD-108184,04-11-2021,JNJ,Johnson & Johnson,Healthcare,LSE,CAD,215.82,217.56,214.54,215.54,10447844,BUY,216.84,171,3707964,217.25,220,39.62,TRD1054,Robinhood,37.08,37042.56,11,4,2021
TRD-108241,05-11-2021,PFE,Pfizer Inc.,Healthcare,NASDAQ,USD,48.51,48.6,47.83,47.85,403083,SELL,48.04,128,6149.12,48.44,47.98,49.55,TRD1033,JP Morgan,6.15,6142.97,11,4,2021
TRD-128872,05-11-2021,TSLA,Tesla Inc.,Automotive,TSX,USD,475.98,481.22,461.76,467.73,2171746,BUY,471.59,128,175431.48,464.97,465.72,36.98,TRD1025,JP Morgan,175.43,175256.05,11,4,2021
TRD-108239,05-11-2021,DIS,Walt Disney Co.,Communication,TSX,USD,75.14,76.71,73.57,73.88,24175092,SELL,80.16,142,10843.12,74.07,77.46,69.53,TRD1035,Schwab,10.84,10832.28,11,4,2021
TRD-108211,05-11-2021,MSFT,Microsoft Corporation,Technology,TSX,GBP,368.96,371.86,366.35,368.46,742329,SELL,370.35,159,58885.65,366.98,370.91,54.63,TRD1016,JP Morgan,58.89,58826.76,11,4,2021
TRD-108220,05-11-2021,JPM,JPMorgan Chase,Financial,LSE,USD,110.75,112.65,110.18,112.33,4258833,SELL,111.95,336,37615.2,111.95,108.26,74.94,TRD1051,Schwab,37.62,37577.58,11,4,2021
TRD-108223,05-11-2021,JNJ,Johnson & Johnson,Healthcare,LSE,USD,215.21,217,205.78,206.37,3154941,BUY,214.93,417,89625.81,209.23,212.45,68.38,TRD1016,Fidelity,89.63,89536.18,11,4,2021
TRD-108274,08-11-2021,DIS,Walt Disney Co.,Communication,LSE,CAD,73.64,74.02,71.69,72.58,4470233,BUY,73.99,158,11690.42,72.37,72.22,39.59,TRD1042,Schwab,11.69,11678.73,11,4,2021
TRD-108270,08-11-2021,BAC,Bank of America,Financial,TSX,USD,62.87,63.86,62.41,62.47,7333035,SELL,63.57,2,127.14,287.89,61.78,63.22,TRD1052,Morgan Stanley,0.13,127.01,11,4,2021
TRD-108277,08-11-2021,PFE,Pfizer Inc.,Healthcare,TSX,CAD,47.76,49.42,47.73,49.39,1687226,SELL,48.74,270,13159.8,158.98,48.01,67.25,TRD1009,Vanguard,13.16,13146.64,11,4,2021
TRD-114734,08-11-2021,JPM,JPMorgan Chase,Healthcare,TSX,USD,81.61,83.23,80.16,80.82,1356525,BUY,83.21,139,11566.19,80.62,80.85,59.39,TRD1050,JP Morgan,11.57,11554.62,11,4,2021
TRD-105317,08-11-2021,JPM,JPMorgan Chase,Healthcare,NYSE,USD,122.13,122.39,118.81,119.6,999999999,BUY,83.21,87,10632.27,118.87,80.85,65.9,TRD1060,Fidelity,10.63,10621.64,11,4,2021
TRD-108292,09-11-2021,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,204.97,213.9,202.88,212.49,5788066,SELL,205.88,266,54764.08,211.16,208.83,58.84,TRD1056,Vanguard,54.76,54709.32,11,4,2021
TRD-108282,09-11-2021,GOOGL,Alphabet Inc.,Technology,NYSE,USD,107.99,109.33,105.72,109.16,12020359,BUY,108.82,136,14799.52,107.01,109.2,70.51,TRD1002,Goldman Sachs,14.8,14784.72,11,4,2021
TRD-108296,09-11-2021,WMT,Walmart Inc.,Consumer Defensive,LSE,USD,167.68,169.25,164.99,168,4791295,SELL,165.11,69,11392.59,397.96,168.15,52.52,TRD1040,Vanguard,11.39,11381.2,11,4,2021
TRD-130551,09-11-2021,PFE,Pfizer Inc.,Healthcare,TSX,USD,19.97,20.2,19.16,19.31,3402668,BUY,19.38,396,7674.48,19,19.45,68.14,TRD1073,Vanguard,7.67,7666.81,11,4,2021
TRD-128214,09-11-2021,META,Meta Platforms,Technology,NYSE,CAD,593.82,595.38,587.1,594.02,3667967,SELL,595.1,157,93430.7,593.15,582.38,57.13,TRD1029,Robinhood,93.43,93337.27,11,4,2021
TRD-108305,09-11-2021,DIS,Walt Disney Co.,Communication,TSX,USD,71.83,72.14,71.32,110.71,12123203,BUY,71.9,357,25668.3,110.3,70.3,74.6,TRD1062,JP Morgan,25.67,25642.63,11,4,2021
TRD-111288,09-11-2021,PFE,Pfizer Inc.,Healthcare,NYSE,USD,43.99,44.17,43.33,44.04,11041802,BUY,43.91,478,20988.98,44.73,43.99,74.85,TRD1020,Goldman Sachs,20.99,20967.99,11,4,2021
TRD-129242,09-11-2021,MSFT,Microsoft Corporation,Technology,TSX,USD,1264.23,1268.39,1257.11,1263.49,11041802,SELL,43.91,101,127272.12,1269.52,43.99,36.74,TRD1038,JP Morgan,127.27,127144.85,11,4,2021
TRD-108293,09-11-2021,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,204.97,213.9,202.88,212.49,2799668,SELL,209.09,496,103708.64,211.16,208.83,58.84,TRD1069,Vanguard,103.71,103604.93,11,4,2021
TRD-108279,09-11-2021,AAPL,Apple Inc.,Technology,NYSE,USD,136.32,138.2,136.06,136.3,10431528,SELL,136.43,300,40929,491.7,137.65,39.21,TRD1026,Schwab,40.93,40888.07,11,4,2021
TRD-110397,09-11-2021,TSLA,Tesla Inc.,Technology,TSX,USD,274.13,274.97,270.49,273.28,13792957,BUY,272.12,49,13333.88,271.23,270.65,48.75,TRD1006,Fidelity,13.33,13320.55,11,4,2021
TRD-108321,10-11-2021,TSLA,Tesla Inc.,Technology,TSX,CAD,265.55,267.96,258.94,262.52,2288409,SELL,922.86,395,102470.9,262.41,266.34,27.87,TRD1011,JP Morgan,102.47,102368.43,11,4,2021
TRD-127313,10-11-2021,MSFT,Microsoft Corporation,Technology,LSE,USD,1101.11,1102.29,1090.88,1095.24,2288409,SELL,1100.84,395,210260.44,1095.83,1101.81,44.38,TRD1000,Robinhood,210.26,210050.18,11,4,2021
TRD-108341,10-11-2021,DIS,Walt Disney Co.,Communication,NYSE,USD,72.11,73.35,71.38,71.42,1037218,BUY,72.66,269,19545.54,71,72.44,57.73,TRD1034,Schwab,19.55,19525.99,11,4,2021
TRD-138253,10-11-2021,AAPL,Apple Inc.,Technology,NASDAQ,USD,129.8,130.48,126.92,127.26,1623597,SELL,130.1,111,14441.1,127.55,129.9,63.6,TRD1020,Morgan Stanley,14.44,14426.66,11,4,2021
TRD-108339,10-11-2021,BAC,Bank of America,Energy,NYSE,GBP,62.45,63.14,61.35,61.46,4294357,SELL,61.45,90,5530.5,59.86,122.57,32.31,TRD1069,Schwab,5.53,5524.97,11,4,2021
TRD-108324,10-11-2021,JNJ,Johnson & Johnson,Healthcare,NYSE,GBP,212.98,217.01,211.2,214.1,145254,SELL,216.8,428,92790.4,87.79,214.02,42.54,TRD1066,JP Morgan,92.79,92697.61,11,4,2021
TRD-108318,10-11-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NASDAQ,USD,130.23,132.1,129.5,130.72,3090351,SELL,130.1,495,643995,130.34,131.49,34.38,TRD1022,JP Morgan,64.4,64335.1,11,4,2021
TRD-125686,10-11-2021,JNJ,Johnson & Johnson,Healthcare,LSE,USD,313.72,323.03,312.29,322.28,11640396,SELL,316.55,131,41468.05,325.05,323.56,36.08,TRD1006,JP Morgan,41.47,41426.58,11,4,2021
TRD-108326,10-11-2021,XOM,Exxon Mobil,Energy,NASDAQ,USD,175.85,177.59,173.34,174.11,1431633,SELL,176.74,124,11311.36,174.4,178.09,48.28,TRD1006,Fidelity,11.31,11300.05,11,4,2021
TRD-101146,10-11-2021,MSFT,Microsoft Corporation,Technology,NASDAQ,USD,306.17,308.99,305.39,307,18171706,BUY,308.69,110,33955.9,308.83,310.14,43.75,TRD1062,Schwab,33.96,33921.94,11,4,2021
TRD-108322,10-11-2021,JPM,JPMorgan Chase,Consumer Cyclical,NASDAQ,USD,111.05,113.03,109.97,111.93,2130178,BUY,112.1,312,34975.2,111.58,112.13,45.52,TRD1031,Goldman Sachs,34.98,34940.22,11,4,2021
TRD-137838,10-11-2021,DIS,Walt Disney Co.,Communication,TSX,USD,108.07,108.51,105.84,106.15,2253936,SELL,107.45,480,51576,107.15,109.01,65.67,TRD1074,Morgan Stanley,51.58,51524.42,11,4,2021
TRD-128357,10-11-2021,PFE,Pfizer Inc.,Healthcare,LSE,GBP,19.22,19.49,18.86,19.09,9661200,SELL,19.18,32,613.76,19.01,18.92,57.2,TRD1047,Robinhood,0.61,613.15,11,4,2021
TRD-108340,10-11-2021,DIS,Walt Disney Co.,Communication,NYSE,CAD,72.11,73.35,71.38,71.42,1037218,BUY,72.72,141,10253.52,71,442.42,57.73,TRD1011,Vanguard,10.25,10243.27,11,4,2021
TRD-108358,11-11-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,CAD,129.68,131.11,128.62,130.09,3185298,BUY,128.92,175,22561,124.97,133.37,47.78,TRD1073,Morgan Stanley,22.56,22538.44,11,4,2021
TRD-108375,11-11-2021,NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,468.98,475.9,464.66,471.42,9041948,SELL,468.76,16,7500.16,470.61,463.16,74.43,TRD1019,Schwab,7.5,7492.66,11,4,2021
TRD-108354,11-11-2021,MSFT,Microsoft Corporation,Technology,LSE,USD,385.95,401.23,383.87,395.02,1079002,SELL,392.12,125,49015,398.62,380.75,31.29,TRD1069,Goldman Sachs,49.02,48965.99,11,4,2021
TRD-109986,11-11-2021,META,Meta Platforms,Technology,TSX,GBP,365.74,369.64,363.8,364.47,1085325,SELL,368.75,234,86287.5,361.25,369.84,33.94,TRD1074,JP Morgan,86.29,86201.21,11,4,2021
TRD-108350,11-11-2021,GOOGL,Alphabet Inc.,Technology,LSE,USD,108.23,110.82,107.97,110.67,15101503,SELL,110.49,154,50272.95,110.56,108.13,47.94,TRD1045,Fidelity,50.27,50222.68,11,4,2021
TRD-108363,11-11-2021,JNJ,Johnson & Johnson,Healthcare,TSX,USD,213.03,214.63,212.85,213.74,2917733,SELL,214.18,37,7924.66,65.23,216.8,67.1,TRD1023,Schwab,7.92,7916.74,11,4,2021
TRD-108372,11-11-2021,NVDA,NVIDIA Corporation,Technology,NYSE,USD,468.98,475.9,464.66,471.42,9041948,SELL,471.84,135,63698.4,470.61,463.16,32.34,TRD1022,Robinhood,63.7,63634.7,11,4,2021
TRD-108394,12-11-2021,TSLA,Tesla Inc.,Automotive,NYSE,USD,274.63,275.34,261.14,263.21,2093775,BUY,262.27,373,97826.71,259.71,262.88,71.05,TRD1070,Fidelity,97.83,97728.88,11,4,2021
TRD-108383,12-11-2021,GOOGL,Alphabet Inc.,Technology,NASDAQ,CAD,112.14,112.48,110.18,110.22,4293602,BUY,111.93,213,23841.09,108.57,112.45,51.88,TRD1066,JP Morgan,23.84,23817.25,11,4,2021
TRD-112585,12-11-2021,NVDA,NVIDIA Corporation,Technology,NYSE,CAD,482.48,487.91,472.52,475.16,6622377,SELL,481.34,213,156916.84,483.14,463.26,73.83,TRD1059,Robinhood,156.92,156759.92,11,4,2021
TRD-108409,12-11-2021,NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,475.91,477.04,468.8,471.35,30255732,SELL,476.93,183,87278.19,465.5,467.76,50.23,TRD1013,Robinhood,87.28,87190.91,11,4,2021
TRD-138180,12-11-2021,AAPL,Apple Inc.,Technology,NYSE,USD,133.12,133.55,131.44,131.98,44662182,SELL,131.71,399,52552.29,133.25,467.76,74.17,TRD1019,Schwab,52.55,52499.74,11,4,2021
TRD-108410,12-11-2021,NVDA,NVIDIA Corporation,Technology,NASDAQ,CAD,475.91,477.04,468.8,471.35,30255732,SELL,471.96,495,233620.2,465.5,467.76,50.23,TRD1007,Vanguard,233.62,233386.58,11,4,2021
TRD-108404,12-11-2021,META,Meta Platforms,Technology,TSX,USD,308.69,317.21,308.49,315.79,10981251,BUY,317.13,287,91016.31,76.92,77.84,45.34,TRD1030,Vanguard,91.02,90925.29,11,4,2021
TRD-138675,12-11-2021,WMT,Walmart Inc.,Consumer Defensive,TSX,USD,241.88,243.1,237.38,238.45,2208844,BUY,317.13,282,67795.62,76.92,238.12,29.02,TRD1076,Robinhood,67.8,67727.82,11,4,2021
TRD-108406,12-11-2021,META,Meta Platforms,Technology,TSX,USD,308.69,317.21,308.49,315.79,10981251,SELL,310.07,441,136740.87,316.4,117.95,45.34,TRD1061,Goldman Sachs,136.74,136604.13,11,4,2021
TRD-108416,12-11-2021,PFE,Pfizer Inc.,Healthcare,LSE,CAD,49.46,50.23,49.19,49.89,4995022,SELL,50.15,170,8525.5,49.76,59.52,26.98,TRD1026,Schwab,8.53,8516.97,11,4,2021
TRD-122934,12-11-2021,BAC,Bank of America,Financial,NASDAQ,USD,77.97,78.36,77.61,77.8,59989617,SELL,77.68,137,10642.16,78.09,77.41,42.96,TRD1030,Vanguard,10.64,10631.52,11,4,2021
